입력코드,항목명,항목분류내용,처리코드,포함항목,제외항목,출처
9010-9050,경상조세,"납세의무자와 조세부담자가 일치하는 직접세로 경상적으로 부과되는 세금. 주된 세금에 부가되는 종된 세금(지방교육세, 농어촌 특별세, 소득할 주민세 등)은 주된 세금에 따라 경상조세 또는 비경상조세로 결정",W1,[],[],항목분류집
9010,근로소득세,개인의 근로소득에 대하여 부과하는 조세. 분할납부의 경우는 분리하여 조사 가능,W110,"['근로소득세', '지방소득세 등 소득세 부가세금 포함']",[],항목분류집
9020,사업소득세,개인사업자 중 소득세 원천징수자의 사업소득에 부과되는 조세. 분할납부의 경우는 분리하여 조사 가능,W120,['사업소득세: 원천징수분'],[],항목분류집
9025,종합소득세,"이자, 배당, 부동산임대, 사업, 근로, 연금, 기타소득을 종합한 소득에 부과하는 조세",W125,"['종합소득세는 다음 해 5월에 신고, 납부하지만 한 번에 많은 세금을 내는 부담을 줄이기 위해 11월에 중간예납 [5월 신고(전년실적)의 1/2이 고지됨(연간 2회)]']",[],항목분류집
9030,경상재산세,토지 및 주택 소유에 대하여 경상적으로 부과되는 조세,W130,"['재산세 - 주택(1/2), 건축물 등(7월 16일 ∼ 7월 말일) - 주택(1/2), 토지(9월 16일 ∼ 9월 말일)', '종합부동산세: 세대가 보유하는 주택 및 토지에 대하여 일정금액을 초과하는 경우 부과 - 종합부동산세(12월 1일 ∼ 12월 17일)', '지방교육세, 도시계획세, 공동시설세 등 재산세 부가 세금 포함']","['자동차의 취득 및 등록세 ⇒ 기타비경상세금(9100)', '부동산의 취득 및 등록세 ⇒ 부동산취득 관련세(9080)']",항목분류집
9040,자동차세,자동차의 소유에 대하여 부과되는 조세,W140,"['자동차세 선납(1월 중, 3월 중, 6월 중, 9월 중)', '자동차세(상반기 6월 16일 ∼ 6월 30일, 하반기 12월 16일 ∼ 12월 31일)', '지방교육세 등 자동차세 부가 세금 포함']",['자동차의 취득 및 등록세 ⇒ 기타비경상세금(9100)'],항목분류집
9050,기타경상세금,기타 위의 항목에 분류되지 않은 경상활동에 따른 조세,W190,"['주민세: 지방자치단체가 주민에 대하여 부과되는 조세 - 개인분(8월 16일∼8월 31일)', '총포 등 면허세', '배당소득세', '연금소득세']","['주된 세금에 부가되는 종된 세금은 주된 세금에 분류', '등록 시 지불하는 부가세 등은 법무사의 부가세이므로 제외됨', '광업권, 어업권 등 사업 면허세 등 사업활동을 영위하는 과정에서의 세금은 포함되지 않음']",항목분류집
9060-9100,비경상조세,"납세의무자와 조세부담자가 일치하는 직접세로 비경상적으로 부과되는 조세. 주된 세금에 부가되는 종된 세금(지방교육세, 농어촌 특별세, 지방소득세 등)은 주된 세금에 따라 경상조세 또는 비경상조세로 결정",W2,[],[],항목분류집
9060,비경상소득세,개인의 비경상소득에 대하여 부과하는 조세,W220,"['양도소득세', '퇴직소득세', '이자소득세', '경품 및 복권 등에 당첨한 후 납부하는 소득세 등']",[],항목분류집
9070,비경상재산세,비경상적 재산거래에 따라 부과되는 조세,W240,"['상속세: 사망으로 이전되는 재산에 대하여 부과되는 조세', '증여세: 증여로 이전되는 재산에 대하여 부과되는 조세']",[],항목분류집
9080,부동산취득관련세,주택 및 부동산 구입에 따라 소요되는 취․등록세 및 관련세 부가세금,W260,"['취․등록세', '교육세, 농어촌특별세 등 부가세금 포함', '부동산 등기를 위해 납부하는 수입인지 및 증지 등 인지세 포함']","['부동산 구입 및 응시 이외의 목적으로 구입한 인지 및 증지 ⇒ 기타비경상세금(9100)', '시험을 위한 인지 및 증지 ⇒ 응시료(8620)']",항목분류집
9090,과징금,가구가 정부에 세금 이외에 납부하는 부담금 등. 이용에 대한 대가성 지출이 아닌 강제적 의미의 부담금.,W280,"['수익자부담금, 환경개선부담금(경유차 소유가구) 등', '과태료, 자동차범칙금, 강제부담금, 벌금 등', '위반차량 견인 및 보관료 포함']","['물 이용부담금 ⇒ 상하수도료(2810)', '이동전화 해지위약금 ⇒ 이동전화기기 등(4930)', '인터넷 해지위약금 ⇒ 인터넷 이용료(4970)']",항목분류집
9100,기타비경상세금,기타 위의 항목에 분류되지 않은 자산구입 등의 활동으로 발생하는 비경상조세,W290,"['자동차의 취득세 및 등록세 등 기타비경상세금', '부동산 구입 목적 이외의 수입인지 및 증지 등 인지세']",['부동산 구입에 따른 인지 및 증지 ⇒ 부동산취득 관련세 (9080)'],항목분류집
9112-9120,연금기여금,각종 연금법에 따라 매월 일정액을 납입하는 연금보험료,W3,[],[],항목분류집
9112,지역가입 국민연금기여금,국민연금법에 따라 지역가입자가 매월 납입하는 국민연금기여금 국민연금보험료(본인부담금),W321,['국민연금관리공단에 납입하는 국민연금보험료'],[],항목분류집
9114,직장가입 국민연금기여금,국민연금법에 따라 직장가입자가 매월 납입하는 국민연금기여금 국민연금보험료(본인부담금),W322,['국민연금관리공단에 납입하는 국민연금보험료'],[],항목분류집
9120,공적연금 기여금,국민연금을 제외한 공적연금보험료(본인부담금) 공무원 및 준공무원 연금에 해당,W390,"['공무원연금관리공단에 납입하는 공무원연금', '군인연금관리공단에 납입하는 군인연금', '사립학교직원연금관리공단으로 납입하는 사립학교 직원연금', '별정우체국연금 등']","['개인연금저축, 기업연금 ⇒ 저축 및 적금(9520)']",항목분류집
9132-9144,사회보험,사회보장성격을 가진 법률에 기초하여 납입하는 사회보험료,W4,[],[],항목분류집
9132,지역가입 건강보험료,국민건강보험법에 따라 질병·부상에 대한 예방과 건강보험료 치료 등을 위해 지역가입자가 납부하는 건강보험료 (본인부담금),W421,"['국민건강보험관리공단에 납부하는 건강보험료', '장기요양보험료']",[],항목분류집
9134,직장가입 건강보험료,국민건강보험법에 따라 질병·부상에 대한 예방과 건강보험료 치료 등을 위해 직장가입자가 납부하는 건강보험료 (본인부담금),W422,"['국민건강보험관리공단에 납부하는 건강보험료', '장기요양보험료']",[],항목분류집
9142,자영업자 건강보험료,자영업자가 납부하는 고용보험료(본인부담금),W491,[],[],항목분류집
9144,직장가입,직장가입자가 납부하는 고용보험료(본인부담금),W492,"['직장가입자의 본인부담 고용보험료', '특수형태근로종사자의 본인부담 고용보험료']",[],항목분류집
9150-9160,이자비용,주택구입 또는 가계운영을 위한 차입금에 대한 지불이자,W6,[],['사업용 차입금에 대한 지불이자는 제외'],항목분류집
9150,주택담보대출 이자,주택을 구입 또는 건설하기 위하여 해당 주택 또는 토지를 담보하고 차입한 금전에 대한 지불이자,W620,['주택담보대출이자: 가구의 주택 구입 목적이 아닌 주택담보대출에 대한 이자는 제외'],[],항목분류집
9160,기타이자,주택 이외에 가계를 운영하기 위하여 차입한 금전에 대한 지불이자,W640,"['월부 및 외상에 대한 이자, 카드연체이자 등', '마이너스통장 이자, 신용대출이자 등', '학자금 대출이자', '기타부채에 대한 이자, 보증채무에 대한 이자 등', '전세 및 월세 보증금 대출이자']",[],항목분류집
9170-9220,가구간 이전지출,위의 항목에 분류되지 않은 이전적 성격의 비소비지출,W7,[],[],항목분류집
9170,교제비,"친지, 친구 등과 교제를 유지하기 위한 지출. 목적이 명확하게 정해진 회비는 해당 항목으로 분류.",W710,"['입학, 졸업, 승진, 질병위문 등의 축하 및 위문금', '세배돈, 타가구원에 대한 용돈, 도박에서 잃은 돈, 함값 등', '자동차 구입, 의료비 등에 대한 소비지출 보조를 위한 송금']","['재산상속(재산분배)금, 지참금 ⇒ 자산 이전(9990)', '종교단체 기부금 ⇒ 종교기부금(9410)']",항목분류집
9180,경조비,"축의, 조의 등 다른 가구의 애경사 행사 시 금전으로 지출한 비용",W720,"['결혼식, 회갑연, 칠순잔치 축하금', '사망에 따른 조의금', '기타 축조의금 지출']","['축하금 대신 구입·선물한 금반지 등의 귀금속⇒ 귀금속 구입(9570)', '해당 가구의 혼례 및 장제례비 등에 지출한 비용⇒ 혼례 및 장제례비(8710)']",항목분류집
9190,국내학생가구 송금,국내에 거주하는 학생가구를 위한 경상적 지출,W730,"['납입금, 교재비, 보충교육비 등 교육비 송금', '하숙자취비, 생활비, 용돈, 교통비, 핸드폰요금 등 학생이 직접 지출하는 비용을 일괄하여 송금하는 경우']","['별도가구(자녀 등)를 위한 주택 구입⇒ 부동산 구입(9560)', '별도가구(자녀 등)를 위해 주택을 구입해서 주거나 전세금을 대준 경우⇒ 자산 이전(9990)']",항목분류집
9200,국외학생 및 환자에 대한 송금,국외병원에서 치료 중인 환자나 3개월 이상 국외에 거주하는 학생에게 송금한 금액,W740,"['병원비, 용돈 등 비용 일체 송금', '납입금, 교재비, 보충교육비 등 교육비 송금', '하숙자취비, 생활비, 용돈, 교통비, 핸드폰요금 등 학생이 지출하는 교육비 관련 일괄 송금']",['국외 거주자를 위해 주택을 구입해서 준 경우⇒ 자산 이전(9990)'],항목분류집
9210,기타송금(국내),국내에 거주하는 비학생 가구를 위한 경상적 송금,W790,"['생활비, 용돈의 정기적 송금', '양육비, 이혼(별거)수당보조 등 가계보조 성격의 정기적인 이전', '경상적으로 지출하는 실버타운비 등을 위한 친족 모금(모금액과 비용지출액이 일치하지 않는 경우)']","['별도가구(자녀 등)를 위한 주택 구입 ⇒ 부동산 구입(9560)', '별도가구(자녀 등)를 위해 주택을 구입해서 주거나 전세금을 대준 경우 ⇒ 자산 이전(9990)']",항목분류집
9220,기타송금(국외),국외에 거주하는 비학생 가구를 위한 경상적 송금,W795,['생활비 성격의 경상적인 송금'],"['별도가구(자녀 등)를 위한 주택 구입⇒ 부동산 구입(9560)', '별도가구(자녀 등)를 위해 주택을 구입해서 주거나 전세금을 대준 경우⇒ 자산 이전(9990)']",항목분류집
9410-9445,비영리단체 이전,"종교단체, 정당, 종중, 사회운동단체, 자생상조회 등으로 이전",W8,[],[],항목분류집
9410,종교기부금,종교단체에 기부하는 금액,W820,"['교무금, 십일조, 시주 등', '건축헌금, 감사헌금 등']","['여행목적의 성지순례비, 종교시설 밖의 수련회 ⇒ 국내면 국내단체여행(5480) 또는 ⇒ 국외면 국외단체여행(5490)']",항목분류집
9430,단체회비,"노조, 종중, 상조회 등의 회비",W842,"['친목회비, 상조회비, 동창회비, 등산회비, 사우회비, 찬조회비, 자모회비, 노조비 등', '특정목적이 정해지지 않는 상태에서 종중에 대한 납입금', '반상회비, 반상회 불참비', '용도가 정해지지 않은 비용 각출, 학생회비 등']",[],항목분류집
9445,사회단체 및 기타기관기부금,"사회단체(사회복지시설, 적십자회비, 환경단체 등) 및 기타기관 등에 대한 기부",W848,"['양로원, 고아원 등 사회복지시설에 기부금', '적십자회비', '환경단체 및 정치단체(정당)에 대한 기부금', '교육기관발전기부금', '언론기관(신문사, TV(ARS)), 직장성금', '월드비전, 굿네이버스, 구세군, 유니세프, 어린이재단, 기아대책기구 등 모금단체 기부금']",[],항목분류집
9520-9990,기타지출,가계지출 이외의 지출로서 현금으로 자산축적 또는 구입을 위해 지출한 현금 및 부채감소를 위해 지출한 현금,,[],[],항목분류집
9520-9590,자산변동으로 인한 지출,"저축, 펀드, 유가증권, 부동산, 귀금속 등의 자산구입을 위한 지출",,[],[],항목분류집
9520,저축 및 적금,"금융기관(은행, 우체국, 신용금고 등) 및 사설 금융 조직(계)에 불입하는 금액",X110,"['금융기관(은행, 우체국, 신용금고 등)의 예금, 적금 불입액', '계부은 금액']","['단순히 친목도모를 위한 모임(계) ⇒ 단체회비(9430)', 'MMF, CMA 등 유동성이 강한 저금 ⇒ 펀드(9540)']",항목분류집
9530,저축성 보험료,보험료 중 회사의 일반관리비 등을 제외하고 가입자 몫으로 축적된 금액,X120,['보험료 중 축적되는 부분'],['보험료 중 회사의 일반관리비 등을 제외하고'],항목분류집
9540,펀드,투자신탁 금융상품에 불입되는 자산,X130,"['MMF, CMA, ELF 등에 대한 지출', '적립식 펀드, 테마형 펀드']",[],항목분류집
9550,유가증권구입,"유가증권(주식, 채권 등)의 매입대금",X140,"['유가증권(주식, 채권 등)의 매입대금', '주택 및 자동차 구입 시 채권구입액']",['부동산 구입 관련 채권할인비용⇒ 부동산수수료(8515)'],항목분류집
